('','127.42','01/15/16','python-upload','200.42','188','submitted',''),
('','47.1','01/17/16','python-upload','62.87','6684','submitted',''),
('','1260.29','01/17/16','python-upload','1886.37','4272','submitted',''),
('','623.05','01/14/16','python-upload','911.3','469','submitted',''),
('','72.54','01/13/16','python-upload','98.01','463','submitted',''),
('','80.94','01/15/16','python-upload','109.63','462','submitted',''),
('','385.44','01/17/16','python-upload','504.43','6363','submitted',''),
('','306.96','01/14/16','python-upload','439.7','5893','submitted',''),
('','238.78','01/17/16','python-upload','305.31','6883','submitted',''),
('','324.63','01/17/16','python-upload','434.72','6880','submitted',''),
('','756.2','01/15/16','python-upload','1168.91','7083','submitted',''),
('','100.77','01/15/16','python-upload','150.56','6407','submitted',''),
('','508.57','01/16/16','python-upload','651.28','7138','submitted',''),
('','13.2','01/12/16','python-upload','77.01','6754','submitted',''),
('','43.1','01/15/16','python-upload','59.29','2159','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','2027','submitted',''),
('','385.04','01/17/16','python-upload','541.21','2752','submitted',''),
('','831.88','01/17/16','python-upload','1113.21','5225','submitted',''),
('','1872.81','01/15/16','python-upload','2360.15','2230','submitted',''),
('','410.56','01/15/16','python-upload','536.63','1744','submitted',''),
('','913.12','01/15/16','python-upload','1511.24','5814','submitted',''),
('','912.78','01/17/16','python-upload','1298.07','1741','submitted',''),
('','97.77','01/16/16','python-upload','97.77','EMP','submitted',''),
('','1000.05','01/16/16','python-upload','1353.61','7165','submitted',''),
('','219.15','01/17/16','python-upload','300.05','6527','submitted',''),
('','191.78','01/16/16','python-upload','268.23','5630','submitted',''),
('','599.34','01/17/16','python-upload','778.94','6892','submitted',''),
('','653.29','01/17/16','python-upload','895.66','5212','submitted',''),
('','1854.22','01/15/16','python-upload','2297.37','2237','submitted',''),
('','260.82','01/17/16','python-upload','461.34','6628','submitted',''),
('','128.37','01/17/16','python-upload','198.5','6896','submitted',''),
('','271.28','01/16/16','python-upload','552.0','6998','submitted',''),
('','134.04','01/17/16','python-upload','206.43','2944','submitted',''),
('','569.66','01/17/16','python-upload','727.85','6550','submitted',''),
('','6.49','01/15/16','python-upload','58.28','7070','submitted',''),
('','97.85','01/16/16','python-upload','268.03','6039','submitted',''),
('','206.28','01/17/16','python-upload','266.45','3102','submitted',''),
('','211.59','01/15/16','python-upload','378.16','5925','submitted',''),
('','110.7','01/17/16','python-upload','138.4','3660','submitted',''),
('','274.31','01/17/16','python-upload','455.01','6221','submitted',''),
('','165.13','01/17/16','python-upload','214.7','6532','submitted',''),
('','249.02','01/15/16','python-upload','330.24','2748','submitted',''),
('','55.03','01/14/16','python-upload','84.78','776','submitted','');
INSERT INTO `sales_by_customer` (`admin_fix`,`cost`,`date`,`entering_user`,`price`,`customer_id`,`entry_status`,`admin_fix_timestamp`) VALUES 
('','37.08','01/16/16','python-upload','46.2','1271','submitted',''),
('','1287.54','01/17/16','python-upload','2202.25','5284','submitted',''),
('','21.96','01/07/16','python-upload','29.13','75','submitted',''),
('','81.0','01/15/16','python-upload','106.56','5041','submitted',''),
('','3144.23','01/13/16','python-upload','4982.03','2239','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','3783','submitted',''),
('','356.76','01/15/16','python-upload','472.46','3780','submitted',''),
('','683.06','01/15/16','python-upload','1036.95','5835','submitted',''),
('','735.0','01/13/16','python-upload','927.0','5835','submitted',''),
('','194.75','01/17/16','python-upload','254.0','7147','submitted',''),
('','895.93','01/12/16','python-upload','1331.35','2231','submitted',''),
('','8.08','01/16/16','python-upload','136.29','3224','submitted',''),
('','199.41','01/17/16','python-upload','282.41','2080','submitted',''),
('','0.4','01/15/16','python-upload','0.4','6136','submitted',''),
('','47.53','01/16/16','python-upload','66.67','4719','submitted',''),
('','777.31','01/14/16','python-upload','1052.21','5838','submitted',''),
('','1140.0','01/15/16','python-upload','1320.0','6336','submitted',''),
('','455.7','01/17/16','python-upload','518.42','6336','submitted',''),
('','227.85','01/18/16','python-upload','259.21','6336','submitted',''),
('','372.06','01/15/16','python-upload','538.16','6239','submitted',''),
('','205.25','01/17/16','python-upload','252.75','6035','submitted',''),
('','290.0','01/15/16','python-upload','446.0','6663','submitted',''),
('','301.17','01/15/16','python-upload','604.4','800','submitted',''),
('','28.2','01/16/16','python-upload','36.43','800','submitted',''),
('','20.58','01/15/16','python-upload','25.84','4583','submitted','');
